user_id,date,description,category,type,amount,month,category_id
2,2024-10-28,Makan di restoran sunda,Food & Dining,expense,151887.29,2024-10,1
2,2024-10-14,Langganan Disney+,Entertainment,expense,470701.56,2024-10,5
2,2024-10-09,Biaya admin bank,Other Expense,expense,485664.59,2024-10,12
2,2024-10-27,Langganan Disney+,Entertainment,expense,169949.98,2024-10,5
2,2024-10-20,Main game online,Entertainment,expense,283194.57,2024-10,5
2,2024-10-31,Langganan Apple Music,Entertainment,expense,137550.62,2024-10,5
2,2024-10-15,Donasi ke masjid,Gift & Donation,expense,455988.99,2024-10,10
2,2024-10-27,Naik TransJakarta,Transportation,expense,426779.05,2024-10,2
2,2024-10-23,Beli tiket konser musik,Entertainment,expense,27220.56,2024-10,5
2,2024-10-12,Bayar tagihan listrik,Bills & Utilities,expense,21961.61,2024-10,4
2,2024-10-26,Beli snack di Indomaret,Food & Dining,expense,35953.92,2024-10,1
2,2024-10-24,Perawatan gigi di klinik,Health & Medical,expense,23605.56,2024-10,6
2,2024-10-28,Beli snack di Indomaret,Food & Dining,expense,20146.03,2024-10,1
2,2024-10-10,Beli buku kuliah,Education,expense,20064.42,2024-10,7
2,2024-10-18,Bayar parkir mall,Transportation,expense,20000.05,2024-10,2
2,2024-10-25,Bayar tagihan listrik,Bills & Utilities,expense,20007.33,2024-10,4
2,2024-10-12,Potongan saldo e-wallet,Other Expense,expense,20000.85,2024-10,12
2,2024-10-30,Perawatan gigi di klinik,Health & Medical,expense,20000.72,2024-10,6
2,2024-10-18,Langganan internet Biznet,Bills & Utilities,expense,20000.46,2024-10,4
2,2024-10-16,Beli sepatu di marketplace,Shopping,expense,20000.04,2024-10,3
2,2024-10-10,Beli smartphone baru,Shopping,expense,20000.08,2024-10,3
2,2024-10-31,Bayar uang kuliah,Education,expense,20000.02,2024-10,7
2,2024-10-31,Beli obat di Kimia Farma,Health & Medical,expense,20000.02,2024-10,6
2,2024-10-20,Pesan GrabFood ayam geprek,Food & Dining,expense,20000.01,2024-10,1
2,2024-10-02,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
2,2024-10-24,Potongan saldo e-wallet,Other Expense,expense,20000.0,2024-10,12
2,2024-10-07,Ngemil di kantor,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-10,Isi pulsa,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-31,Potongan saldo e-wallet,Other Expense,expense,20000.0,2024-10,12
2,2024-10-02,Beli obat di Kimia Farma,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-29,Ngopi di Janji Jiwa,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-07,Beli alat tulis kantor,Education,expense,20000.0,2024-10,7
2,2024-10-20,Donasi ke masjid,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-29,Langganan Disney+,Entertainment,expense,20000.0,2024-10,5
2,2024-10-31,Zakat penghasilan,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-14,Beli suplemen,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-20,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
2,2024-10-01,Bayar air PDAM,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-31,Konsultasi dokter,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-04,Pesan GrabFood ayam geprek,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-27,Bayar pascabayar XL,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-08,Hadiah ulang tahun keluarga,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-30,Isi bensin mobil,Transportation,expense,20000.0,2024-10,2
2,2024-10-20,Beli snack di Indomaret,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-04,Beli sepatu di marketplace,Shopping,expense,20000.0,2024-10,3
2,2024-10-03,Donasi ke masjid,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-26,Isi bensin mobil,Transportation,expense,20000.0,2024-10,2
2,2024-10-14,Beli perlengkapan rumah,Shopping,expense,20000.0,2024-10,3
2,2024-10-24,Konsultasi dokter,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-11,Hadiah ulang tahun keluarga,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-27,Bayar tagihan listrik,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-04,Langganan internet Biznet,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-31,Zakat penghasilan,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-26,Beli tiket konser musik,Entertainment,expense,20000.0,2024-10,5
2,2024-10-25,Hadiah ulang tahun keluarga,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-26,Nonton bioskop XXI,Entertainment,expense,20000.0,2024-10,5
2,2024-10-28,Makan di restoran sunda,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-09,Potongan saldo e-wallet,Other Expense,expense,20000.0,2024-10,12
2,2024-10-11,Makan malam di rumah makan padang,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-19,Biaya admin bank,Other Expense,expense,20000.0,2024-10,12
2,2024-10-22,Top up e-toll,Transportation,expense,20000.0,2024-10,2
2,2024-10-09,Pesan GrabFood ayam geprek,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-09,Potongan saldo e-wallet,Other Expense,expense,20000.0,2024-10,12
2,2024-10-02,Perawatan gigi di klinik,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-01,Konsultasi dokter,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-18,Naik TransJakarta,Transportation,expense,20000.0,2024-10,2
2,2024-10-11,Kursus online desain,Education,expense,20000.0,2024-10,7
2,2024-10-23,Beli pakaian di H&M,Shopping,expense,20000.0,2024-10,3
2,2024-10-26,Bayar uang kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-15,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
2,2024-10-19,Bayar uang kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-24,Perawatan gigi di klinik,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-27,Langganan Apple Music,Entertainment,expense,20000.0,2024-10,5
2,2024-10-06,Beli pakaian di H&M,Shopping,expense,20000.0,2024-10,3
2,2024-10-01,Hadiah ulang tahun keluarga,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-30,Nonton bioskop XXI,Entertainment,expense,20000.0,2024-10,5
2,2024-10-02,Biaya admin bank,Other Expense,expense,20000.0,2024-10,12
2,2024-10-30,Ngemil di kantor,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-31,Makan malam di rumah makan padang,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-21,Donasi ke masjid,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-18,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
2,2024-10-28,Beli alat tulis kantor,Education,expense,20000.0,2024-10,7
2,2024-10-14,Langganan Apple Music,Entertainment,expense,20000.0,2024-10,5
2,2024-10-27,Ngopi di Janji Jiwa,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-03,Beli obat di Kimia Farma,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-19,Belanja di Shopee,Shopping,expense,20000.0,2024-10,3
2,2024-10-04,Bayar uang kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-14,Top up e-toll,Transportation,expense,20000.0,2024-10,2
2,2024-10-21,Zakat penghasilan,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-13,Potongan saldo e-wallet,Other Expense,expense,20000.0,2024-10,12
2,2024-10-28,Hadiah ulang tahun keluarga,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-05,Konsultasi dokter,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-29,Bayar air PDAM,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-02,Isi bensin mobil,Transportation,expense,20000.0,2024-10,2
2,2024-10-10,Makan malam di rumah makan padang,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-26,Isi pulsa,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-01,Hadiah ulang tahun keluarga,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-05,Bayar uang kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-05,Ngopi di Janji Jiwa,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-31,Hadiah ulang tahun keluarga,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-24,Naik TransJakarta,Transportation,expense,20000.0,2024-10,2
2,2024-10-10,Bayar tagihan listrik,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-19,Perawatan gigi di klinik,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-11,Konsultasi dokter,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-20,Perawatan gigi di klinik,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-01,Langganan Disney+,Entertainment,expense,20000.0,2024-10,5
2,2024-10-18,Nonton bioskop XXI,Entertainment,expense,20000.0,2024-10,5
2,2024-10-05,Bayar air PDAM,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-16,Nonton bioskop XXI,Entertainment,expense,20000.0,2024-10,5
2,2024-10-01,Beli smartphone baru,Shopping,expense,20000.0,2024-10,3
2,2024-10-08,Main game online,Entertainment,expense,20000.0,2024-10,5
2,2024-10-11,Main game online,Entertainment,expense,20000.0,2024-10,5
2,2024-10-28,Kursus online desain,Education,expense,20000.0,2024-10,7
2,2024-10-21,Beli tiket konser musik,Entertainment,expense,20000.0,2024-10,5
2,2024-10-05,Perawatan gigi di klinik,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-31,Beli tiket konser musik,Entertainment,expense,20000.0,2024-10,5
2,2024-10-20,Ngopi di Janji Jiwa,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-14,Beli pakaian di H&M,Shopping,expense,20000.0,2024-10,3
2,2024-10-27,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
2,2024-10-01,Beli pakaian di H&M,Shopping,expense,20000.0,2024-10,3
2,2024-10-28,Ngemil di kantor,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-09,Beli sepatu di marketplace,Shopping,expense,20000.0,2024-10,3
2,2024-10-02,Bayar tagihan listrik,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-22,Beli buku kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-10,Donasi ke masjid,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-05,Bayar uang kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-01,Isi pulsa,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-08,Beli tiket konser musik,Entertainment,expense,20000.0,2024-10,5
2,2024-10-29,Beli alat tulis kantor,Education,expense,20000.0,2024-10,7
2,2024-10-12,Bayar uang kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-12,Beli obat di Kimia Farma,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-30,Beli snack di Indomaret,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-29,Langganan Disney+,Entertainment,expense,20000.0,2024-10,5
2,2024-10-14,Bayar air PDAM,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-11,Beli buku kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-29,Nonton bioskop XXI,Entertainment,expense,20000.0,2024-10,5
2,2024-10-12,Beli perlengkapan rumah,Shopping,expense,20000.0,2024-10,3
2,2024-10-12,Potongan saldo e-wallet,Other Expense,expense,20000.0,2024-10,12
2,2024-10-19,Bayar uang kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-17,Bayar parkir mall,Transportation,expense,20000.0,2024-10,2
2,2024-10-09,Langganan Disney+,Entertainment,expense,20000.0,2024-10,5
2,2024-10-24,Bayar tagihan listrik,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-02,Ngemil di kantor,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-05,Beli pakaian di H&M,Shopping,expense,20000.0,2024-10,3
2,2024-10-12,Zakat penghasilan,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-04,Naik TransJakarta,Transportation,expense,20000.0,2024-10,2
2,2024-10-28,Konsultasi dokter,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-10,Bayar pascabayar XL,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-28,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
2,2024-10-04,Langganan Disney+,Entertainment,expense,20000.0,2024-10,5
2,2024-10-13,Ngemil di kantor,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-13,Beli pakaian di H&M,Shopping,expense,20000.0,2024-10,3
2,2024-10-29,Hadiah ulang tahun keluarga,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-21,Bayar parkir mall,Transportation,expense,20000.0,2024-10,2
2,2024-10-27,Potongan saldo e-wallet,Other Expense,expense,20000.0,2024-10,12
2,2024-10-15,Bayar pascabayar XL,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-20,Beli alat tulis kantor,Education,expense,20000.0,2024-10,7
2,2024-10-31,Bayar air PDAM,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-18,Donasi ke masjid,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-20,Makan di restoran sunda,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-12,Biaya admin bank,Other Expense,expense,20000.0,2024-10,12
2,2024-10-12,Zakat penghasilan,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-24,Beli pakaian di H&M,Shopping,expense,20000.0,2024-10,3
2,2024-10-31,Beli alat tulis kantor,Education,expense,20000.0,2024-10,7
2,2024-10-30,Perawatan gigi di klinik,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-19,Beli buku kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-12,Zakat penghasilan,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-07,Perawatan gigi di klinik,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-22,Kursus online desain,Education,expense,20000.0,2024-10,7
2,2024-10-16,Beli alat tulis kantor,Education,expense,20000.0,2024-10,7
2,2024-10-21,Zakat penghasilan,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-23,Main game online,Entertainment,expense,20000.0,2024-10,5
2,2024-10-24,Naik TransJakarta,Transportation,expense,20000.0,2024-10,2
2,2024-10-25,Nonton bioskop XXI,Entertainment,expense,20000.0,2024-10,5
2,2024-10-23,Potongan saldo e-wallet,Other Expense,expense,20000.0,2024-10,12
2,2024-10-25,Beli buku kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-03,Belanja di Shopee,Shopping,expense,20000.0,2024-10,3
2,2024-10-28,Beli snack di Indomaret,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-22,Pesan GrabFood ayam geprek,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-06,Perawatan gigi di klinik,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-19,Naik TransJakarta,Transportation,expense,20000.0,2024-10,2
2,2024-10-03,Langganan Disney+,Entertainment,expense,20000.0,2024-10,5
2,2024-10-24,Konsultasi dokter,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-21,Langganan Disney+,Entertainment,expense,20000.0,2024-10,5
2,2024-10-22,Perawatan gigi di klinik,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-08,Beli perlengkapan rumah,Shopping,expense,20000.0,2024-10,3
2,2024-10-06,Isi pulsa,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-28,Beli sepatu di marketplace,Shopping,expense,20000.0,2024-10,3
2,2024-10-11,Beli alat tulis kantor,Education,expense,20000.0,2024-10,7
2,2024-10-01,Beli snack di Indomaret,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-05,Ngemil di kantor,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-02,Hadiah ulang tahun keluarga,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-08,Bayar pascabayar XL,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-18,Potongan saldo e-wallet,Other Expense,expense,20000.0,2024-10,12
2,2024-10-06,Beli tiket konser musik,Entertainment,expense,20000.0,2024-10,5
2,2024-10-02,Bayar parkir mall,Transportation,expense,20000.0,2024-10,2
2,2024-10-23,Pesan GrabFood ayam geprek,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-01,Belanja di Shopee,Shopping,expense,20000.0,2024-10,3
2,2024-10-01,Zakat penghasilan,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-13,Biaya admin bank,Other Expense,expense,20000.0,2024-10,12
2,2024-10-30,Potongan saldo e-wallet,Other Expense,expense,20000.0,2024-10,12
2,2024-10-02,Beli pakaian di H&M,Shopping,expense,20000.0,2024-10,3
2,2024-10-14,Biaya admin bank,Other Expense,expense,20000.0,2024-10,12
2,2024-10-29,Beli buku kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-15,Beli perlengkapan rumah,Shopping,expense,20000.0,2024-10,3
2,2024-10-25,Naik Gojek,Transportation,expense,20000.0,2024-10,2
2,2024-10-04,Donasi ke masjid,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-17,Naik Gojek,Transportation,expense,20000.0,2024-10,2
2,2024-10-14,Hadiah ulang tahun keluarga,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-02,Naik Gojek,Transportation,expense,20000.0,2024-10,2
2,2024-10-01,Bayar parkir mall,Transportation,expense,20000.0,2024-10,2
2,2024-10-30,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
2,2024-10-26,Langganan Disney+,Entertainment,expense,20000.0,2024-10,5
2,2024-10-08,Zakat penghasilan,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-02,Naik Gojek,Transportation,expense,20000.0,2024-10,2
2,2024-10-20,Bayar uang kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-16,Bayar uang kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-25,Makan malam di rumah makan padang,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-05,Makan di restoran sunda,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-29,Beli alat tulis kantor,Education,expense,20000.0,2024-10,7
2,2024-10-27,Donasi ke masjid,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-27,Makan di restoran sunda,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-29,Donasi ke masjid,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-01,Beli tiket konser musik,Entertainment,expense,20000.0,2024-10,5
2,2024-10-29,Bayar uang kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-05,Donasi ke masjid,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-11,Beli alat tulis kantor,Education,expense,20000.0,2024-10,7
2,2024-10-06,Naik TransJakarta,Transportation,expense,20000.0,2024-10,2
2,2024-10-05,Hadiah ulang tahun keluarga,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-28,Beli tiket konser musik,Entertainment,expense,20000.0,2024-10,5
2,2024-10-05,Ngopi di Janji Jiwa,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-16,Zakat penghasilan,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-24,Kursus online desain,Education,expense,20000.0,2024-10,7
2,2024-10-26,Perawatan gigi di klinik,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-04,Bayar pascabayar XL,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-24,Zakat penghasilan,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-28,Beli sepatu di marketplace,Shopping,expense,20000.0,2024-10,3
2,2024-10-11,Beli alat tulis kantor,Education,expense,20000.0,2024-10,7
2,2024-10-06,Zakat penghasilan,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-24,Hadiah ulang tahun keluarga,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-28,Bayar parkir mall,Transportation,expense,20000.0,2024-10,2
2,2024-10-10,Beli tiket konser musik,Entertainment,expense,20000.0,2024-10,5
2,2024-10-21,Perawatan gigi di klinik,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-29,Isi bensin mobil,Transportation,expense,20000.0,2024-10,2
2,2024-10-27,Biaya admin bank,Other Expense,expense,20000.0,2024-10,12
2,2024-10-20,Potongan saldo e-wallet,Other Expense,expense,20000.0,2024-10,12
2,2024-10-05,Makan di restoran sunda,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-06,Bayar air PDAM,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-10,Beli alat tulis kantor,Education,expense,20000.0,2024-10,7
2,2024-10-10,Isi pulsa,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-16,Beli suplemen,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-30,Beli obat di Kimia Farma,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-20,Beli pakaian di H&M,Shopping,expense,20000.0,2024-10,3
2,2024-10-29,Naik TransJakarta,Transportation,expense,20000.0,2024-10,2
2,2024-10-10,Beli buku kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-31,Beli alat tulis kantor,Education,expense,20000.0,2024-10,7
2,2024-10-04,Langganan internet Biznet,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-10,Main game online,Entertainment,expense,20000.0,2024-10,5
2,2024-10-24,Ngemil di kantor,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-24,Beli pakaian di H&M,Shopping,expense,20000.0,2024-10,3
2,2024-10-20,Beli pakaian di H&M,Shopping,expense,20000.0,2024-10,3
2,2024-10-04,Naik Gojek,Transportation,expense,20000.0,2024-10,2
2,2024-10-08,Kursus online desain,Education,expense,20000.0,2024-10,7
2,2024-10-07,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
2,2024-10-31,Beli suplemen,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-18,Isi bensin mobil,Transportation,expense,20000.0,2024-10,2
2,2024-10-21,Beli obat di Kimia Farma,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-27,Beli buku kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-10,Beli smartphone baru,Shopping,expense,20000.0,2024-10,3
2,2024-10-28,Langganan Disney+,Entertainment,expense,20000.0,2024-10,5
2,2024-10-12,Potongan saldo e-wallet,Other Expense,expense,20000.0,2024-10,12
2,2024-10-16,Zakat penghasilan,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-02,Beli smartphone baru,Shopping,expense,20000.0,2024-10,3
2,2024-10-06,Bayar tagihan listrik,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-21,Ngopi di Janji Jiwa,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-09,Makan malam di rumah makan padang,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-30,Beli alat tulis kantor,Education,expense,20000.0,2024-10,7
2,2024-10-21,Belanja di Shopee,Shopping,expense,20000.0,2024-10,3
2,2024-10-14,Hadiah ulang tahun keluarga,Gift & Donation,expense,20000.0,2024-10,10
2,2024-10-02,Beli buku kuliah,Education,expense,20000.0,2024-10,7
2,2024-10-04,Biaya admin bank,Other Expense,expense,20000.0,2024-10,12
2,2024-10-28,Main game online,Entertainment,expense,20000.0,2024-10,5
2,2024-10-16,Konsultasi dokter,Health & Medical,expense,20000.0,2024-10,6
2,2024-10-08,Beli alat tulis kantor,Education,expense,20000.0,2024-10,7
2,2024-10-02,Langganan Apple Music,Entertainment,expense,20000.0,2024-10,5
2,2024-10-26,Isi pulsa,Bills & Utilities,expense,20000.0,2024-10,4
2,2024-10-25,Nonton bioskop XXI,Entertainment,expense,20000.0,2024-10,5
2,2024-10-26,Beli smartphone baru,Shopping,expense,20000.0,2024-10,3
2,2024-10-05,Makan di restoran sunda,Food & Dining,expense,20000.0,2024-10,1
2,2024-10-06,Naik TransJakarta,Transportation,expense,20000.0,2024-10,2
2,2024-10-23,Bayar uang kuliah,Education,expense,20000.0,2024-10,7
