user_id,month,limit,spent,category_id
2,2025-07,12532624.0,0.0,9
2,2025-07,8904879.43,9730712.89,10
2,2025-07,18041220.0,0.0,11
2,2025-07,11843850.93,10298211.72,12
2,2025-08,9224551.21,10305854.04,1
2,2025-08,9872404.6,10902846.33,2
2,2025-08,9686518.19,11183844.45,3
2,2025-08,8932464.32,9634967.89,4
2,2025-08,11427640.66,10581797.84,5
2,2025-08,7682980.82,8834441.52,6
2,2025-08,13532653.34,12085440.68,7
2,2025-08,8482951.0,0.0,8
2,2025-08,5220914.0,0.0,9
2,2025-08,8860503.03,9710687.29,10
2,2025-08,19595183.0,0.0,11
2,2025-08,12122310.14,11220949.56,12
2,2025-09,12940165.33,10675437.77,1
2,2025-09,12024214.14,9709816.91,2
2,2025-09,9391077.05,10977151.27,3
2,2025-09,13170533.13,11943663.46,4
2,2025-09,13572574.82,11324136.04,5
2,2025-09,12854238.13,11729268.33,6
2,2025-09,10766727.52,8853396.3,7
2,2025-09,13203488.0,0.0,8
2,2025-09,5637274.0,0.0,9
2,2025-09,9150113.07,8451886.33,10
2,2025-09,5041725.0,0.0,11
2,2025-09,7447210.38,7872985.58,12
2,2025-10,13361173.27,11483523.17,1
2,2025-10,12449413.96,10630606.05,2
2,2025-10,11074214.06,10037729.66,3
2,2025-10,10505753.43,11438895.36,4
2,2025-10,10070756.15,8181765.12,5
2,2025-10,10009104.53,11113251.12,6
2,2025-10,12734598.12,10921050.8,7
2,2025-10,16197421.0,0.0,8
2,2025-10,9194490.0,0.0,9
2,2025-10,14406282.75,11853551.55,10
2,2025-10,6762669.0,0.0,11
2,2025-10,7754743.69,8904731.84,12
