user_id,date,description,category,type,amount,month,category_id
1,2024-10-21,Beli alat tulis,Education,expense,20000.0,2024-10,7
1,2024-10-13,Kursus online,Education,expense,20000.0,2024-10,7
1,2024-10-17,Beli nasi padang,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-11,Tagihan internet Indihome,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-01,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
1,2024-10-17,Potongan e-wallet,Other Expense,expense,20000.0,2024-10,12
1,2024-10-31,Isi bensin motor,Transportation,expense,20000.0,2024-10,2
1,2024-10-21,Top up e-money,Transportation,expense,20000.0,2024-10,2
1,2024-10-13,Beli buku pelajaran,Education,expense,20000.0,2024-10,7
1,2024-10-09,Cek kesehatan di klinik,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-27,Ngopi di Starbucks,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-22,Pesan GoFood nasi goreng,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-12,Hadiah ulang tahun teman,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-19,Nonton bioskop CGV,Entertainment,expense,20000.0,2024-10,5
1,2024-10-25,Makan siang di restoran,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-07,Sedekah Jumat,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-07,Hadiah ulang tahun teman,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-11,Sedekah Jumat,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-14,Nonton bioskop CGV,Entertainment,expense,20000.0,2024-10,5
1,2024-10-27,Cek kesehatan di klinik,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-28,Langganan pascabayar Telkomsel,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-11,Beli vitamin,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-13,Biaya administrasi bank,Other Expense,expense,20000.0,2024-10,12
1,2024-10-07,Tagihan internet Indihome,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-03,Tagihan internet Indihome,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-04,Beli gorengan,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-20,Cek kesehatan di klinik,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-21,Naik KRL ke kantor,Transportation,expense,20000.0,2024-10,2
1,2024-10-28,Naik ojek online,Transportation,expense,20000.0,2024-10,2
1,2024-10-16,Beli alat tulis,Education,expense,20000.0,2024-10,7
1,2024-10-24,Biaya administrasi bank,Other Expense,expense,20000.0,2024-10,12
1,2024-10-28,Rawat gigi,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-15,Langganan Netflix,Entertainment,expense,20000.0,2024-10,5
1,2024-10-09,Beli obat di apotek,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-31,Bayar pulsa,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-09,Makan siang di restoran,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-29,Beli buku online,Shopping,expense,20000.0,2024-10,3
1,2024-10-03,Bayar tol,Transportation,expense,20000.0,2024-10,2
1,2024-10-28,Beli vitamin,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-17,Beli gadget baru,Shopping,expense,20000.0,2024-10,3
1,2024-10-16,Beli gadget baru,Shopping,expense,20000.0,2024-10,3
1,2024-10-15,Rawat gigi,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-11,Bayar pulsa,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-25,Biaya administrasi bank,Other Expense,expense,20000.0,2024-10,12
1,2024-10-17,Bayar pulsa,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-29,Biaya administrasi bank,Other Expense,expense,20000.0,2024-10,12
1,2024-10-31,Langganan Spotify Premium,Entertainment,expense,20000.0,2024-10,5
1,2024-10-25,Beli gorengan,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-09,Pesan GoFood nasi goreng,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-22,Beli baju di Uniqlo,Shopping,expense,20000.0,2024-10,3
1,2024-10-25,Naik KRL ke kantor,Transportation,expense,20000.0,2024-10,2
1,2024-10-22,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
1,2024-10-01,Isi bensin motor,Transportation,expense,20000.0,2024-10,2
1,2024-10-25,Beli vitamin,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-28,Hadiah ulang tahun teman,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-14,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
1,2024-10-10,Cek kesehatan di klinik,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-20,Beli gadget baru,Shopping,expense,20000.0,2024-10,3
1,2024-10-31,Hadiah ulang tahun teman,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-23,Bayar listrik PLN,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-05,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
1,2024-10-13,Langganan pascabayar Telkomsel,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-04,Beli gorengan,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-12,Langganan Spotify Premium,Entertainment,expense,20000.0,2024-10,5
1,2024-10-23,Kursus online,Education,expense,20000.0,2024-10,7
1,2024-10-01,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
1,2024-10-15,Isi bensin motor,Transportation,expense,20000.0,2024-10,2
1,2024-10-18,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
1,2024-10-15,Main game online,Entertainment,expense,20000.0,2024-10,5
1,2024-10-26,Makan malam di warung bakso,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-31,Langganan Spotify Premium,Entertainment,expense,20000.0,2024-10,5
1,2024-10-03,Beli baju di Uniqlo,Shopping,expense,20000.0,2024-10,3
1,2024-10-15,Beli baju di Uniqlo,Shopping,expense,20000.0,2024-10,3
1,2024-10-23,Main game online,Entertainment,expense,20000.0,2024-10,5
1,2024-10-05,Beli vitamin,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-12,Biaya administrasi bank,Other Expense,expense,20000.0,2024-10,12
1,2024-10-09,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
1,2024-10-15,Bayar uang sekolah,Education,expense,20000.0,2024-10,7
1,2024-10-25,Beli sepatu di marketplace,Shopping,expense,20000.0,2024-10,3
1,2024-10-27,Rawat gigi,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-25,Beli tiket konser,Entertainment,expense,20000.0,2024-10,5
1,2024-10-21,Kursus online,Education,expense,20000.0,2024-10,7
1,2024-10-06,Beli buku pelajaran,Education,expense,20000.0,2024-10,7
1,2024-10-31,Kursus online,Education,expense,20000.0,2024-10,7
1,2024-10-31,Biaya administrasi bank,Other Expense,expense,20000.0,2024-10,12
1,2024-10-05,Beli tiket konser,Entertainment,expense,20000.0,2024-10,5
1,2024-10-23,Rawat gigi,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-12,Hadiah ulang tahun teman,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-19,Naik ojek online,Transportation,expense,20000.0,2024-10,2
1,2024-10-06,Belanja kebutuhan rumah tangga,Shopping,expense,20000.0,2024-10,3
1,2024-10-07,Nonton bioskop CGV,Entertainment,expense,20000.0,2024-10,5
1,2024-10-17,Sedekah Jumat,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-08,Bayar pulsa,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-14,Bayar listrik PLN,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-20,Hadiah ulang tahun teman,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-13,Belanja kebutuhan rumah tangga,Shopping,expense,20000.0,2024-10,3
1,2024-10-08,Main game online,Entertainment,expense,20000.0,2024-10,5
1,2024-10-18,Beli buku online,Shopping,expense,20000.0,2024-10,3
1,2024-10-30,Bayar listrik PLN,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-05,Main game online,Entertainment,expense,20000.0,2024-10,5
1,2024-10-28,Beli buku pelajaran,Education,expense,20000.0,2024-10,7
1,2024-10-14,Hadiah ulang tahun teman,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-07,Sedekah Jumat,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-18,Langganan Spotify Premium,Entertainment,expense,20000.0,2024-10,5
1,2024-10-01,Top up e-money,Transportation,expense,20000.0,2024-10,2
1,2024-10-17,Hadiah ulang tahun teman,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-28,Bayar tol,Transportation,expense,20000.0,2024-10,2
1,2024-10-04,Langganan Netflix,Entertainment,expense,20000.0,2024-10,5
1,2024-10-15,Bayar uang sekolah,Education,expense,20000.0,2024-10,7
1,2024-10-02,Bayar pulsa,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-24,Beli alat tulis,Education,expense,20000.0,2024-10,7
1,2024-10-21,Belanja kebutuhan rumah tangga,Shopping,expense,20000.0,2024-10,3
1,2024-10-14,Isi bensin motor,Transportation,expense,20000.0,2024-10,2
1,2024-10-07,Bayar listrik PLN,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-04,Top up e-money,Transportation,expense,20000.0,2024-10,2
1,2024-10-17,Donasi ke panti asuhan,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-08,Nonton bioskop CGV,Entertainment,expense,20000.0,2024-10,5
1,2024-10-22,Bayar tol,Transportation,expense,20000.0,2024-10,2
1,2024-10-02,Langganan Spotify Premium,Entertainment,expense,20000.0,2024-10,5
1,2024-10-01,Beli baju di Uniqlo,Shopping,expense,20000.0,2024-10,3
1,2024-10-04,Isi bensin motor,Transportation,expense,20000.0,2024-10,2
1,2024-10-18,Beli tiket konser,Entertainment,expense,20000.0,2024-10,5
1,2024-10-11,Kursus online,Education,expense,20000.0,2024-10,7
1,2024-10-22,Ngopi di Starbucks,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-17,Bayar listrik PLN,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-29,Beli buku pelajaran,Education,expense,20000.0,2024-10,7
1,2024-10-30,Sedekah Jumat,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-22,Makan malam di warung bakso,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-25,Beli nasi padang,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-25,Beli sepatu di marketplace,Shopping,expense,20000.0,2024-10,3
1,2024-10-15,Tagihan internet Indihome,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-07,Hadiah ulang tahun teman,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-03,Beli buku pelajaran,Education,expense,20000.0,2024-10,7
1,2024-10-12,Belanja kebutuhan rumah tangga,Shopping,expense,20000.0,2024-10,3
1,2024-10-04,Naik KRL ke kantor,Transportation,expense,20000.0,2024-10,2
1,2024-10-24,Isi bensin motor,Transportation,expense,20000.0,2024-10,2
1,2024-10-07,Potongan e-wallet,Other Expense,expense,20000.0,2024-10,12
1,2024-10-16,Hadiah ulang tahun teman,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-28,Pesan GoFood nasi goreng,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-20,Donasi ke panti asuhan,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-01,Beli baju di Uniqlo,Shopping,expense,20000.0,2024-10,3
1,2024-10-09,Biaya administrasi bank,Other Expense,expense,20000.0,2024-10,12
1,2024-10-26,Top up e-money,Transportation,expense,20000.0,2024-10,2
1,2024-10-11,Main game online,Entertainment,expense,20000.0,2024-10,5
1,2024-10-26,Beli baju di Uniqlo,Shopping,expense,20000.0,2024-10,3
1,2024-10-13,Pesan GoFood nasi goreng,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-03,Belanja kebutuhan rumah tangga,Shopping,expense,20000.0,2024-10,3
1,2024-10-12,Beli obat di apotek,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-09,Beli sepatu di marketplace,Shopping,expense,20000.0,2024-10,3
1,2024-10-20,Makan siang di restoran,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-09,Ngopi di Starbucks,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-07,Naik ojek online,Transportation,expense,20000.0,2024-10,2
1,2024-10-03,Bayar air PDAM,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-16,Nonton bioskop CGV,Entertainment,expense,20000.0,2024-10,5
1,2024-10-31,Rawat gigi,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-24,Beli nasi padang,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-13,Potongan e-wallet,Other Expense,expense,20000.0,2024-10,12
1,2024-10-25,Hadiah ulang tahun teman,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-20,Beli tiket konser,Entertainment,expense,20000.0,2024-10,5
1,2024-10-10,Beli buku pelajaran,Education,expense,20000.0,2024-10,7
1,2024-10-26,Biaya administrasi bank,Other Expense,expense,20000.0,2024-10,12
1,2024-10-12,Beli vitamin,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-06,Bayar air PDAM,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-03,Naik ojek online,Transportation,expense,20000.0,2024-10,2
1,2024-10-27,Sedekah Jumat,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-17,Kursus online,Education,expense,20000.0,2024-10,7
1,2024-10-11,Cek kesehatan di klinik,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-03,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
1,2024-10-31,Cek kesehatan di klinik,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-20,Donasi ke panti asuhan,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-25,Bayar pulsa,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-18,Cek kesehatan di klinik,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-04,Bayar tol,Transportation,expense,20000.0,2024-10,2
1,2024-10-02,Main game online,Entertainment,expense,20000.0,2024-10,5
1,2024-10-03,Beli buku pelajaran,Education,expense,20000.0,2024-10,7
1,2024-10-05,Beli buku online,Shopping,expense,20000.0,2024-10,3
1,2024-10-03,Hadiah ulang tahun teman,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-15,Biaya administrasi bank,Other Expense,expense,20000.0,2024-10,12
1,2024-10-28,Cek kesehatan di klinik,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-03,Rawat gigi,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-18,Biaya administrasi bank,Other Expense,expense,20000.0,2024-10,12
1,2024-10-02,Beli obat di apotek,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-03,Kursus online,Education,expense,20000.0,2024-10,7
1,2024-10-28,Potongan e-wallet,Other Expense,expense,20000.0,2024-10,12
1,2024-10-21,Tagihan internet Indihome,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-13,Bayar tol,Transportation,expense,20000.0,2024-10,2
1,2024-10-10,Bayar uang sekolah,Education,expense,20000.0,2024-10,7
1,2024-10-08,Bayar uang sekolah,Education,expense,20000.0,2024-10,7
1,2024-10-05,Beli nasi padang,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-02,Langganan pascabayar Telkomsel,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-22,Pesan GoFood nasi goreng,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-27,Isi bensin motor,Transportation,expense,20000.0,2024-10,2
1,2024-10-14,Ngopi di Starbucks,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-08,Beli obat di apotek,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-25,Hadiah ulang tahun teman,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-13,Bayar tol,Transportation,expense,20000.0,2024-10,2
1,2024-10-31,Potongan e-wallet,Other Expense,expense,20000.0,2024-10,12
1,2024-10-14,Sedekah Jumat,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-08,Bayar pulsa,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-18,Biaya administrasi bank,Other Expense,expense,20000.0,2024-10,12
1,2024-10-23,Belanja kebutuhan rumah tangga,Shopping,expense,20000.0,2024-10,3
1,2024-10-25,Sedekah Jumat,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-28,Cek kesehatan di klinik,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-28,Beli alat tulis,Education,expense,20000.0,2024-10,7
1,2024-10-10,Naik KRL ke kantor,Transportation,expense,20000.0,2024-10,2
1,2024-10-31,Nonton bioskop CGV,Entertainment,expense,20000.0,2024-10,5
1,2024-10-09,Potongan e-wallet,Other Expense,expense,20000.0,2024-10,12
1,2024-10-14,Bayar uang sekolah,Education,expense,20000.0,2024-10,7
1,2024-10-11,Beli gorengan,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-11,Bayar uang sekolah,Education,expense,20000.0,2024-10,7
1,2024-10-31,Bayar pulsa,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-06,Cek kesehatan di klinik,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-08,Sedekah Jumat,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-12,Main game online,Entertainment,expense,20000.0,2024-10,5
1,2024-10-11,Beli sepatu di marketplace,Shopping,expense,20000.0,2024-10,3
1,2024-10-08,Beli tiket konser,Entertainment,expense,20000.0,2024-10,5
1,2024-10-27,Sedekah Jumat,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-16,Makan malam di warung bakso,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-28,Nonton bioskop CGV,Entertainment,expense,20000.0,2024-10,5
1,2024-10-05,Beli gadget baru,Shopping,expense,20000.0,2024-10,3
1,2024-10-21,Cek kesehatan di klinik,Health & Medical,expense,20000.0,2024-10,6
1,2024-10-23,Beli sepatu di marketplace,Shopping,expense,20000.0,2024-10,3
1,2024-10-27,Beli buku pelajaran,Education,expense,20000.0,2024-10,7
1,2024-10-20,Biaya administrasi bank,Other Expense,expense,20000.0,2024-10,12
1,2024-10-10,Beli sepatu di marketplace,Shopping,expense,20000.0,2024-10,3
1,2024-10-16,Hadiah ulang tahun teman,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-26,Biaya parkir,Other Expense,expense,20000.0,2024-10,12
1,2024-10-23,Hadiah ulang tahun teman,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-01,Beli alat tulis,Education,expense,20000.0,2024-10,7
1,2024-10-12,Naik ojek online,Transportation,expense,20000.0,2024-10,2
1,2024-10-14,Naik KRL ke kantor,Transportation,expense,20000.0,2024-10,2
1,2024-10-18,Potongan e-wallet,Other Expense,expense,20000.0,2024-10,12
1,2024-10-08,Hadiah ulang tahun teman,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-25,Beli nasi padang,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-23,Makan siang di restoran,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-13,Belanja kebutuhan rumah tangga,Shopping,expense,20000.0,2024-10,3
1,2024-10-29,Langganan Spotify Premium,Entertainment,expense,20000.0,2024-10,5
1,2024-10-31,Donasi ke panti asuhan,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-26,Pesan GoFood nasi goreng,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-03,Bayar uang sekolah,Education,expense,20000.0,2024-10,7
1,2024-10-09,Belanja kebutuhan rumah tangga,Shopping,expense,20000.0,2024-10,3
1,2024-10-20,Belanja kebutuhan rumah tangga,Shopping,expense,20000.0,2024-10,3
1,2024-10-07,Sedekah Jumat,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-04,Langganan Netflix,Entertainment,expense,20000.0,2024-10,5
1,2024-10-28,Main game online,Entertainment,expense,20000.0,2024-10,5
1,2024-10-18,Potongan e-wallet,Other Expense,expense,20000.0,2024-10,12
1,2024-10-22,Biaya administrasi bank,Other Expense,expense,20000.0,2024-10,12
1,2024-10-21,Beli gorengan,Food & Dining,expense,20000.0,2024-10,1
1,2024-10-25,Nonton bioskop CGV,Entertainment,expense,20000.0,2024-10,5
1,2024-10-22,Donasi ke panti asuhan,Gift & Donation,expense,20000.0,2024-10,10
1,2024-10-25,Tagihan internet Indihome,Bills & Utilities,expense,20000.0,2024-10,4
1,2024-10-05,Beli tiket konser,Entertainment,expense,20000.0,2024-10,5
1,2024-10-26,Kursus online,Education,expense,20000.0,2024-10,7
