user_id,date,description,category,type,amount,month,category_id
1,2024-10-08,Uang kembali pembelian,Other Income,income,302424.13,2024-10,11
1,2024-10-29,Makan malam di warung bakso,Food & Dining,expense,368463.15,2024-10,1
1,2024-10-16,Keuntungan usaha kecil,Business,income,197300.48,2024-10,9
1,2024-10-30,Beli vitamin,Health & Medical,expense,477653.8,2024-10,6
1,2024-10-15,Belanja kebutuhan rumah tangga,Shopping,expense,371886.33,2024-10,3
1,2024-10-14,Hadiah ulang tahun teman,Gift & Donation,expense,317705.45,2024-10,10
1,2024-10-21,Beli vitamin,Health & Medical,expense,76524.26,2024-10,6
1,2024-10-28,Langganan pascabayar Telkomsel,Bills & Utilities,expense,94720.03,2024-10,4
1,2024-10-05,Top up e-money,Transportation,expense,131124.3,2024-10,2
1,2024-10-17,Bonus tahunan,Salary,income,107757.78,2024-10,8
1,2024-10-09,Pendapatan bunga tabungan,Other Income,income,68840.64,2024-10,11
1,2024-10-01,Beli obat di apotek,Health & Medical,expense,429766.64,2024-10,6
1,2024-10-19,Donasi ke panti asuhan,Gift & Donation,expense,408481.15,2024-10,10
1,2024-10-08,Hadiah ulang tahun teman,Gift & Donation,expense,383619.65,2024-10,10
1,2024-10-07,Cashback e-wallet,Other Income,income,311531.52,2024-10,11
1,2024-10-18,Pendapatan bunga tabungan,Other Income,income,333373.51,2024-10,11
1,2024-10-10,Hadiah ulang tahun teman,Gift & Donation,expense,363200.12,2024-10,10
1,2024-10-07,Keuntungan usaha kecil,Business,income,339853.49,2024-10,9
1,2024-10-21,Main game online,Entertainment,expense,320059.69,2024-10,5
1,2024-10-25,Pendapatan bunga tabungan,Other Income,income,191634.59,2024-10,11
1,2024-10-23,Penjualan produk digital,Business,income,414014.13,2024-10,9
1,2024-10-23,Hadiah ulang tahun teman,Gift & Donation,expense,285515.59,2024-10,10
1,2024-10-22,Potongan e-wallet,Other Expense,expense,67629.05,2024-10,12
1,2024-10-14,Beli alat tulis,Education,expense,473646.62,2024-10,7
1,2024-10-25,Beli nasi padang,Food & Dining,expense,440785.63,2024-10,1
1,2024-10-30,Langganan Netflix,Entertainment,expense,409347.66,2024-10,5
1,2024-10-12,Keuntungan usaha kecil,Business,income,255962.82,2024-10,9
1,2024-10-23,Top up e-money,Transportation,expense,74901.73,2024-10,2
1,2024-10-05,Beli obat di apotek,Health & Medical,expense,414077.75,2024-10,6
1,2024-10-10,Penjualan produk digital,Business,income,240606.63,2024-10,9
1,2024-10-04,Top up e-money,Transportation,expense,143653.11,2024-10,2
1,2024-10-20,Cashback e-wallet,Other Income,income,20555.92,2024-10,11
1,2024-10-02,Beli vitamin,Health & Medical,expense,331743.89,2024-10,6
1,2024-10-24,Pesan GoFood nasi goreng,Food & Dining,expense,23193.98,2024-10,1
1,2024-10-02,Beli tiket konser,Entertainment,expense,335107.48,2024-10,5
1,2024-10-18,Belanja kebutuhan rumah tangga,Shopping,expense,449004.79,2024-10,3
1,2024-10-28,Beli vitamin,Health & Medical,expense,330562.52,2024-10,6
1,2024-10-08,Beli sepatu di marketplace,Shopping,expense,314002.91,2024-10,3
1,2024-10-29,Langganan Netflix,Entertainment,expense,336388.11,2024-10,5
1,2024-10-07,Gaji bulan November,Salary,income,486765.98,2024-10,8
1,2024-10-04,Langganan pascabayar Telkomsel,Bills & Utilities,expense,399394.52,2024-10,4
1,2024-10-22,Bayar uang sekolah,Education,expense,90739.88,2024-10,7
1,2024-10-14,Beli tiket konser,Entertainment,expense,134543.66,2024-10,5
1,2024-10-21,Penjualan produk digital,Business,income,84042.61,2024-10,9
1,2024-10-02,Uang kembali pembelian,Other Income,income,124579.53,2024-10,11
1,2024-10-16,Pendapatan toko online,Business,income,174554.9,2024-10,9
1,2024-10-29,Main game online,Entertainment,expense,22913.43,2024-10,5
1,2024-10-12,Nonton bioskop CGV,Entertainment,expense,31158.0,2024-10,5
1,2024-10-26,Belanja kebutuhan rumah tangga,Shopping,expense,158171.03,2024-10,3
1,2024-10-03,Pendapatan bunga tabungan,Other Income,income,80556.88,2024-10,11
1,2024-10-05,Beli baju di Uniqlo,Shopping,expense,86839.88,2024-10,3
1,2024-10-05,Bonus tahunan,Salary,income,300600.42,2024-10,8
1,2024-10-25,Naik KRL ke kantor,Transportation,expense,44776.07,2024-10,2
1,2024-10-04,Uang kembali pembelian,Other Income,income,93970.93,2024-10,11
1,2024-10-12,Top up e-money,Transportation,expense,117954.63,2024-10,2
1,2024-10-14,Belanja kebutuhan rumah tangga,Shopping,expense,297076.51,2024-10,3
1,2024-10-28,Gaji bulan Oktober,Salary,income,100173.28,2024-10,8
1,2024-10-10,Pendapatan toko online,Business,income,317087.5,2024-10,9
1,2024-10-26,Pendapatan toko online,Business,income,166999.5,2024-10,9
1,2024-10-31,Pendapatan bunga tabungan,Other Income,income,291968.07,2024-10,11
1,2024-10-06,Rawat gigi,Health & Medical,expense,36016.45,2024-10,6
1,2024-10-21,Pendapatan bunga tabungan,Other Income,income,469419.68,2024-10,11
1,2024-10-10,Bayar listrik PLN,Bills & Utilities,expense,413881.96,2024-10,4
1,2024-10-18,Pendapatan bunga tabungan,Other Income,income,291019.59,2024-10,11
1,2024-10-15,Bayar pulsa,Bills & Utilities,expense,263092.51,2024-10,4
1,2024-10-25,Sedekah Jumat,Gift & Donation,expense,75819.2,2024-10,10
1,2024-10-04,Rawat gigi,Health & Medical,expense,81539.26,2024-10,6
1,2024-10-27,Cek kesehatan di klinik,Health & Medical,expense,458455.22,2024-10,6
1,2024-10-19,Naik KRL ke kantor,Transportation,expense,182522.38,2024-10,2
1,2024-10-03,Pesan GoFood nasi goreng,Food & Dining,expense,24364.95,2024-10,1
1,2024-10-29,Biaya parkir,Other Expense,expense,349810.89,2024-10,12
1,2024-10-31,Cashback e-wallet,Other Income,income,172116.29,2024-10,11
1,2024-10-30,Beli gorengan,Food & Dining,expense,267802.65,2024-10,1
1,2024-10-02,Naik KRL ke kantor,Transportation,expense,121264.04,2024-10,2
1,2024-10-17,Cek kesehatan di klinik,Health & Medical,expense,275444.37,2024-10,6
1,2024-10-09,Beli vitamin,Health & Medical,expense,458163.95,2024-10,6
1,2024-10-04,Langganan pascabayar Telkomsel,Bills & Utilities,expense,375049.2,2024-10,4
1,2024-10-02,Bonus tahunan,Salary,income,109241.93,2024-10,8
1,2024-10-26,Potongan e-wallet,Other Expense,expense,168702.25,2024-10,12
1,2024-10-30,Pendapatan bunga tabungan,Other Income,income,89121.53,2024-10,11
1,2024-10-17,Tagihan internet Indihome,Bills & Utilities,expense,107785.22,2024-10,4
1,2024-10-04,Kursus online,Education,expense,210375.59,2024-10,7
1,2024-10-07,Nonton bioskop CGV,Entertainment,expense,491041.52,2024-10,5
1,2024-10-14,Sedekah Jumat,Gift & Donation,expense,329736.63,2024-10,10
1,2024-10-10,Pesan GoFood nasi goreng,Food & Dining,expense,81949.49,2024-10,1
1,2024-10-25,Beli baju di Uniqlo,Shopping,expense,67873.51,2024-10,3
1,2024-10-17,Bonus tahunan,Salary,income,226915.31,2024-10,8
1,2024-10-31,Belanja kebutuhan rumah tangga,Shopping,expense,161387.89,2024-10,3
1,2024-10-20,Beli vitamin,Health & Medical,expense,47445.61,2024-10,6
1,2024-10-27,Penjualan produk digital,Business,income,63687.18,2024-10,9
1,2024-10-10,Nonton bioskop CGV,Entertainment,expense,230747.99,2024-10,5
1,2024-10-06,Penjualan produk digital,Business,income,131451.74,2024-10,9
1,2024-10-22,Gaji bulan Oktober,Salary,income,341613.09,2024-10,8
1,2024-10-09,Belanja kebutuhan rumah tangga,Shopping,expense,39105.47,2024-10,3
1,2024-10-07,Langganan Netflix,Entertainment,expense,403477.87,2024-10,5
1,2024-10-02,Main game online,Entertainment,expense,480583.2,2024-10,5
1,2024-10-10,Langganan Netflix,Entertainment,expense,148912.45,2024-10,5
1,2024-10-04,Cashback e-wallet,Other Income,income,189834.75,2024-10,11
1,2024-10-06,Cashback e-wallet,Other Income,income,267964.17,2024-10,11
1,2024-10-05,Gaji bulan November,Salary,income,223721.16,2024-10,8
1,2024-10-19,Bayar uang sekolah,Education,expense,269127.78,2024-10,7
1,2024-10-18,Top up e-money,Transportation,expense,470432.09,2024-10,2
1,2024-10-28,Hadiah ulang tahun teman,Gift & Donation,expense,108873.1,2024-10,10
1,2024-10-22,Gaji bulan Oktober,Salary,income,405167.04,2024-10,8
1,2024-10-29,Makan siang di restoran,Food & Dining,expense,209713.83,2024-10,1
1,2024-10-13,Kursus online,Education,expense,348597.7,2024-10,7
1,2024-10-25,Biaya parkir,Other Expense,expense,313957.13,2024-10,12
1,2024-10-15,Beli alat tulis,Education,expense,311091.16,2024-10,7
1,2024-10-02,Bonus tahunan,Salary,income,120580.63,2024-10,8
1,2024-10-01,Keuntungan usaha kecil,Business,income,133448.94,2024-10,9
1,2024-10-22,Beli gorengan,Food & Dining,expense,423890.71,2024-10,1
1,2024-10-28,Donasi ke panti asuhan,Gift & Donation,expense,72701.38,2024-10,10
1,2024-10-11,Bayar listrik PLN,Bills & Utilities,expense,276966.88,2024-10,4
1,2024-10-12,Gaji bulan November,Salary,income,41029.64,2024-10,8
1,2024-10-13,Bonus tahunan,Salary,income,344063.52,2024-10,8
1,2024-10-30,Bayar air PDAM,Bills & Utilities,expense,213333.79,2024-10,4
1,2024-10-15,Bayar pulsa,Bills & Utilities,expense,486582.09,2024-10,4
1,2024-10-07,Bayar tol,Transportation,expense,373564.04,2024-10,2
1,2024-10-19,Rawat gigi,Health & Medical,expense,221494.43,2024-10,6
1,2024-10-17,Pendapatan toko online,Business,income,384251.23,2024-10,9
1,2024-10-07,Bayar pulsa,Bills & Utilities,expense,146816.02,2024-10,4
1,2024-10-18,Beli alat tulis,Education,expense,346396.65,2024-10,7
1,2024-10-06,Pendapatan bunga tabungan,Other Income,income,214019.85,2024-10,11
1,2024-10-06,Pesan GoFood nasi goreng,Food & Dining,expense,380667.85,2024-10,1
1,2024-10-06,Hadiah ulang tahun teman,Gift & Donation,expense,221208.02,2024-10,10
1,2024-10-02,Makan siang di restoran,Food & Dining,expense,281607.38,2024-10,1
1,2024-10-30,Beli vitamin,Health & Medical,expense,42431.57,2024-10,6
1,2024-10-29,Hadiah ulang tahun teman,Gift & Donation,expense,354221.02,2024-10,10
1,2024-10-16,Langganan pascabayar Telkomsel,Bills & Utilities,expense,165539.88,2024-10,4
1,2024-10-26,Langganan Spotify Premium,Entertainment,expense,152794.83,2024-10,5
1,2024-10-20,Naik KRL ke kantor,Transportation,expense,159342.29,2024-10,2
1,2024-10-19,Uang kembali pembelian,Other Income,income,484618.29,2024-10,11
1,2024-10-06,Nonton bioskop CGV,Entertainment,expense,468180.63,2024-10,5
1,2024-10-26,Bayar uang sekolah,Education,expense,135660.31,2024-10,7
1,2024-10-20,Uang kembali pembelian,Other Income,income,182787.27,2024-10,11
1,2024-10-26,Top up e-money,Transportation,expense,54373.36,2024-10,2
1,2024-10-30,Cek kesehatan di klinik,Health & Medical,expense,386791.57,2024-10,6
1,2024-10-30,Belanja kebutuhan rumah tangga,Shopping,expense,384903.69,2024-10,3
1,2024-10-14,Isi bensin motor,Transportation,expense,488139.88,2024-10,2
1,2024-10-03,Donasi ke panti asuhan,Gift & Donation,expense,289155.32,2024-10,10
1,2024-10-02,Biaya administrasi bank,Other Expense,expense,265596.55,2024-10,12
1,2024-10-04,Naik KRL ke kantor,Transportation,expense,172415.21,2024-10,2
1,2024-10-19,Makan siang di restoran,Food & Dining,expense,100904.55,2024-10,1
1,2024-10-06,Bayar pulsa,Bills & Utilities,expense,454311.54,2024-10,4
1,2024-10-08,Kursus online,Education,expense,43451.16,2024-10,7
1,2024-10-11,Keuntungan usaha kecil,Business,income,406924.5,2024-10,9
1,2024-10-26,Ngopi di Starbucks,Food & Dining,expense,193441.43,2024-10,1
1,2024-10-21,Ngopi di Starbucks,Food & Dining,expense,25886.08,2024-10,1
1,2024-10-26,Top up e-money,Transportation,expense,82115.6,2024-10,2
1,2024-10-18,Sedekah Jumat,Gift & Donation,expense,171187.28,2024-10,10
1,2024-10-12,Bonus tahunan,Salary,income,482935.36,2024-10,8
1,2024-10-20,Top up e-money,Transportation,expense,430426.38,2024-10,2
1,2024-10-17,Bayar uang sekolah,Education,expense,222469.89,2024-10,7
1,2024-10-23,Beli nasi padang,Food & Dining,expense,103034.83,2024-10,1
1,2024-10-25,Gaji bulan November,Salary,income,338531.54,2024-10,8
1,2024-10-14,Cek kesehatan di klinik,Health & Medical,expense,309938.0,2024-10,6
1,2024-10-13,Beli buku online,Shopping,expense,372804.46,2024-10,3
1,2024-10-02,Pesan GoFood nasi goreng,Food & Dining,expense,257833.81,2024-10,1
1,2024-10-20,Bonus tahunan,Salary,income,279722.47,2024-10,8
1,2024-10-06,Isi bensin motor,Transportation,expense,79379.37,2024-10,2
1,2024-10-28,Beli tiket konser,Entertainment,expense,200082.76,2024-10,5
1,2024-10-05,Isi bensin motor,Transportation,expense,286156.54,2024-10,2
1,2024-10-28,Rawat gigi,Health & Medical,expense,59391.79,2024-10,6
1,2024-10-21,Gaji bulan November,Salary,income,253457.49,2024-10,8
1,2024-10-15,Naik ojek online,Transportation,expense,132072.31,2024-10,2
1,2024-10-27,Sedekah Jumat,Gift & Donation,expense,76062.76,2024-10,10
1,2024-10-14,Bayar listrik PLN,Bills & Utilities,expense,195099.09,2024-10,4
1,2024-10-22,Potongan e-wallet,Other Expense,expense,162927.56,2024-10,12
1,2024-10-01,Beli nasi padang,Food & Dining,expense,251632.79,2024-10,1
1,2024-10-03,Gaji bulan Oktober,Salary,income,488603.44,2024-10,8
1,2024-10-01,Sedekah Jumat,Gift & Donation,expense,85343.53,2024-10,10
1,2024-10-16,Bayar pulsa,Bills & Utilities,expense,375079.42,2024-10,4
1,2024-10-04,Penjualan produk digital,Business,income,88446.37,2024-10,9
1,2024-10-09,Isi bensin motor,Transportation,expense,382545.75,2024-10,2
1,2024-10-14,Bayar pulsa,Bills & Utilities,expense,100205.51,2024-10,4
1,2024-10-13,Pendapatan bunga tabungan,Other Income,income,206113.61,2024-10,11
1,2024-10-17,Makan malam di warung bakso,Food & Dining,expense,316659.01,2024-10,1
1,2024-10-03,Donasi ke panti asuhan,Gift & Donation,expense,104625.39,2024-10,10
1,2024-10-17,Beli buku pelajaran,Education,expense,141697.2,2024-10,7
1,2024-10-20,Donasi ke panti asuhan,Gift & Donation,expense,123881.18,2024-10,10
1,2024-10-12,Kursus online,Education,expense,214875.5,2024-10,7
1,2024-10-20,Beli buku online,Shopping,expense,379957.03,2024-10,3
1,2024-10-02,Hadiah ulang tahun teman,Gift & Donation,expense,25186.94,2024-10,10
1,2024-10-21,Tagihan internet Indihome,Bills & Utilities,expense,85412.74,2024-10,4
1,2024-10-05,Gaji bulan November,Salary,income,232691.66,2024-10,8
1,2024-10-24,Nonton bioskop CGV,Entertainment,expense,320963.06,2024-10,5
1,2024-10-04,Uang kembali pembelian,Other Income,income,160443.75,2024-10,11
1,2024-10-06,Langganan Netflix,Entertainment,expense,155312.19,2024-10,5
1,2024-10-08,Pendapatan toko online,Business,income,440183.04,2024-10,9
1,2024-10-02,Penjualan produk digital,Business,income,434097.72,2024-10,9
1,2024-10-18,Donasi ke panti asuhan,Gift & Donation,expense,363062.95,2024-10,10
1,2024-10-11,Beli alat tulis,Education,expense,89240.98,2024-10,7
1,2024-10-07,Beli buku online,Shopping,expense,369273.1,2024-10,3
1,2024-10-08,Biaya parkir,Other Expense,expense,365255.74,2024-10,12
1,2024-10-07,Isi bensin motor,Transportation,expense,27722.94,2024-10,2
1,2024-10-06,Potongan e-wallet,Other Expense,expense,176975.47,2024-10,12
1,2024-10-21,Kursus online,Education,expense,41128.26,2024-10,7
1,2024-10-08,Naik KRL ke kantor,Transportation,expense,241660.55,2024-10,2
1,2024-10-04,Cashback e-wallet,Other Income,income,267408.6,2024-10,11
1,2024-10-07,Bayar listrik PLN,Bills & Utilities,expense,311911.24,2024-10,4
1,2024-10-05,Beli gadget baru,Shopping,expense,249010.94,2024-10,3
1,2024-10-31,Pendapatan toko online,Business,income,274290.58,2024-10,9
1,2024-10-12,Kursus online,Education,expense,133827.6,2024-10,7
1,2024-10-26,Beli sepatu di marketplace,Shopping,expense,387752.04,2024-10,3
1,2024-10-07,Main game online,Entertainment,expense,470524.07,2024-10,5
1,2024-10-03,Pendapatan bunga tabungan,Other Income,income,167431.25,2024-10,11
1,2024-10-31,Rawat gigi,Health & Medical,expense,470195.3,2024-10,6
1,2024-10-03,Langganan Spotify Premium,Entertainment,expense,346508.9,2024-10,5
1,2024-10-11,Bayar pulsa,Bills & Utilities,expense,280261.94,2024-10,4
1,2024-10-12,Beli sepatu di marketplace,Shopping,expense,233510.95,2024-10,3
1,2024-10-11,Beli gadget baru,Shopping,expense,81692.81,2024-10,3
1,2024-10-09,Langganan Netflix,Entertainment,expense,138890.16,2024-10,5
1,2024-10-13,Beli sepatu di marketplace,Shopping,expense,71560.79,2024-10,3
1,2024-10-12,Hadiah ulang tahun teman,Gift & Donation,expense,404354.3,2024-10,10
1,2024-10-06,Uang kembali pembelian,Other Income,income,35188.24,2024-10,11
1,2024-10-08,Sedekah Jumat,Gift & Donation,expense,420134.51,2024-10,10
1,2024-10-05,Bonus tahunan,Salary,income,297028.89,2024-10,8
1,2024-10-04,Cek kesehatan di klinik,Health & Medical,expense,26466.87,2024-10,6
1,2024-10-24,Uang kembali pembelian,Other Income,income,486214.16,2024-10,11
1,2024-10-28,Uang kembali pembelian,Other Income,income,348401.3,2024-10,11
1,2024-10-04,Bayar air PDAM,Bills & Utilities,expense,471682.25,2024-10,4
1,2024-10-01,Kursus online,Education,expense,33878.55,2024-10,7
1,2024-10-25,Beli sepatu di marketplace,Shopping,expense,175313.44,2024-10,3
1,2024-10-26,Pesan GoFood nasi goreng,Food & Dining,expense,447877.95,2024-10,1
1,2024-10-25,Langganan Netflix,Entertainment,expense,405468.28,2024-10,5
1,2024-10-27,Biaya administrasi bank,Other Expense,expense,155483.66,2024-10,12
1,2024-10-08,Beli alat tulis,Education,expense,365011.56,2024-10,7
1,2024-10-27,Donasi ke panti asuhan,Gift & Donation,expense,437750.71,2024-10,10
1,2024-10-14,Cashback e-wallet,Other Income,income,479929.7,2024-10,11
1,2024-10-31,Uang kembali pembelian,Other Income,income,300319.65,2024-10,11
1,2024-10-23,Donasi ke panti asuhan,Gift & Donation,expense,26087.8,2024-10,10
1,2024-10-28,Makan malam di warung bakso,Food & Dining,expense,274997.63,2024-10,1
1,2024-10-01,Beli baju di Uniqlo,Shopping,expense,455239.22,2024-10,3
1,2024-10-16,Bonus tahunan,Salary,income,140177.21,2024-10,8
1,2024-10-11,Bonus tahunan,Salary,income,456537.73,2024-10,8
1,2024-10-15,Bonus tahunan,Salary,income,159825.83,2024-10,8
1,2024-10-27,Donasi ke panti asuhan,Gift & Donation,expense,77115.35,2024-10,10
1,2024-10-24,Bayar air PDAM,Bills & Utilities,expense,461317.08,2024-10,4
1,2024-10-26,Pendapatan toko online,Business,income,151917.83,2024-10,9
1,2024-10-03,Cashback e-wallet,Other Income,income,448861.94,2024-10,11
1,2024-10-03,Beli nasi padang,Food & Dining,expense,309604.5,2024-10,1
1,2024-10-24,Langganan Netflix,Entertainment,expense,393506.37,2024-10,5
1,2024-10-07,Langganan Spotify Premium,Entertainment,expense,398101.78,2024-10,5
1,2024-10-25,Langganan Spotify Premium,Entertainment,expense,496175.09,2024-10,5
1,2024-10-02,Cashback e-wallet,Other Income,income,194184.97,2024-10,11
1,2024-10-04,Gaji bulan Oktober,Salary,income,407579.71,2024-10,8
1,2024-10-23,Cek kesehatan di klinik,Health & Medical,expense,356887.12,2024-10,6
1,2024-10-18,Biaya parkir,Other Expense,expense,303628.43,2024-10,12
1,2024-10-03,Uang kembali pembelian,Other Income,income,161099.88,2024-10,11
1,2024-10-18,Potongan e-wallet,Other Expense,expense,190053.96,2024-10,12
1,2024-10-23,Penjualan produk digital,Business,income,189673.34,2024-10,9
1,2024-10-02,Donasi ke panti asuhan,Gift & Donation,expense,386390.22,2024-10,10
1,2024-10-04,Bonus tahunan,Salary,income,300208.22,2024-10,8
1,2024-10-19,Biaya administrasi bank,Other Expense,expense,95282.5,2024-10,12
1,2024-10-25,Rawat gigi,Health & Medical,expense,459789.01,2024-10,6
1,2024-10-01,Gaji bulan November,Salary,income,480605.83,2024-10,8
1,2024-10-10,Bonus tahunan,Salary,income,499972.34,2024-10,8
1,2024-10-17,Penjualan produk digital,Business,income,338717.36,2024-10,9
1,2024-10-27,Langganan Spotify Premium,Entertainment,expense,162632.79,2024-10,5
1,2024-10-18,Beli alat tulis,Education,expense,391302.48,2024-10,7
1,2024-10-06,Nonton bioskop CGV,Entertainment,expense,127142.76,2024-10,5
1,2024-10-07,Makan siang di restoran,Food & Dining,expense,236367.95,2024-10,1
1,2024-10-11,Gaji bulan November,Salary,income,344711.65,2024-10,8
1,2024-10-16,Beli buku pelajaran,Education,expense,276338.72,2024-10,7
1,2024-10-12,Pendapatan bunga tabungan,Other Income,income,74234.79,2024-10,11
1,2024-10-04,Kursus online,Education,expense,140616.08,2024-10,7
1,2024-10-01,Bayar air PDAM,Bills & Utilities,expense,268302.99,2024-10,4
1,2024-10-28,Bayar uang sekolah,Education,expense,173393.12,2024-10,7
1,2024-10-18,Uang kembali pembelian,Other Income,income,115335.49,2024-10,11
1,2024-10-18,Main game online,Entertainment,expense,42711.1,2024-10,5
1,2024-10-20,Nonton bioskop CGV,Entertainment,expense,462563.1,2024-10,5
1,2024-10-23,Biaya administrasi bank,Other Expense,expense,153276.63,2024-10,12
1,2024-10-03,Donasi ke panti asuhan,Gift & Donation,expense,410001.42,2024-10,10
1,2024-10-23,Main game online,Entertainment,expense,441947.94,2024-10,5
1,2024-10-16,Biaya parkir,Other Expense,expense,183254.61,2024-10,12
1,2024-10-31,Langganan Spotify Premium,Entertainment,expense,55838.73,2024-10,5
1,2024-10-20,Makan siang di restoran,Food & Dining,expense,410532.23,2024-10,1
1,2024-10-01,Bonus tahunan,Salary,income,177807.05,2024-10,8
1,2024-10-12,Pendapatan toko online,Business,income,188520.97,2024-10,9
1,2024-10-17,Gaji bulan November,Salary,income,306595.54,2024-10,8
1,2024-10-23,Pendapatan bunga tabungan,Other Income,income,344883.04,2024-10,11
1,2024-10-19,Donasi ke panti asuhan,Gift & Donation,expense,29562.0,2024-10,10
1,2024-10-02,Bayar uang sekolah,Education,expense,60660.38,2024-10,7
1,2024-10-13,Donasi ke panti asuhan,Gift & Donation,expense,240339.61,2024-10,10
1,2024-10-03,Bayar listrik PLN,Bills & Utilities,expense,61414.83,2024-10,4
1,2024-10-04,Beli nasi padang,Food & Dining,expense,61167.05,2024-10,1
1,2024-10-09,Langganan pascabayar Telkomsel,Bills & Utilities,expense,102439.79,2024-10,4
1,2024-10-11,Nonton bioskop CGV,Entertainment,expense,497638.48,2024-10,5
1,2024-10-24,Gaji bulan Oktober,Salary,income,311789.75,2024-10,8
1,2024-10-28,Rawat gigi,Health & Medical,expense,363306.96,2024-10,6
1,2024-10-19,Donasi ke panti asuhan,Gift & Donation,expense,311310.84,2024-10,10
1,2024-10-31,Top up e-money,Transportation,expense,322265.84,2024-10,2
1,2024-10-19,Kursus online,Education,expense,412624.1,2024-10,7
1,2024-10-30,Langganan pascabayar Telkomsel,Bills & Utilities,expense,311306.57,2024-10,4
1,2024-10-30,Cashback e-wallet,Other Income,income,284686.31,2024-10,11
1,2024-10-22,Beli buku pelajaran,Education,expense,356333.92,2024-10,7
1,2024-10-23,Beli tiket konser,Entertainment,expense,353804.61,2024-10,5
1,2024-10-15,Sedekah Jumat,Gift & Donation,expense,156288.09,2024-10,10
1,2024-10-03,Bayar tol,Transportation,expense,394453.61,2024-10,2
1,2024-10-23,Beli tiket konser,Entertainment,expense,180791.09,2024-10,5
1,2024-10-18,Beli buku online,Shopping,expense,448716.93,2024-10,3
1,2024-10-09,Beli vitamin,Health & Medical,expense,59631.68,2024-10,6
1,2024-10-08,Beli gorengan,Food & Dining,expense,59832.32,2024-10,1
1,2024-10-20,Penjualan produk digital,Business,income,425375.61,2024-10,9
1,2024-10-22,Cek kesehatan di klinik,Health & Medical,expense,35412.81,2024-10,6
1,2024-10-16,Pendapatan toko online,Business,income,232006.71,2024-10,9
1,2024-10-14,Rawat gigi,Health & Medical,expense,496808.19,2024-10,6
1,2024-10-14,Beli vitamin,Health & Medical,expense,213313.8,2024-10,6
1,2024-10-12,Beli nasi padang,Food & Dining,expense,287831.09,2024-10,1
1,2024-10-13,Nonton bioskop CGV,Entertainment,expense,292945.83,2024-10,5
1,2024-10-20,Pendapatan bunga tabungan,Other Income,income,120889.27,2024-10,11
1,2024-10-08,Beli vitamin,Health & Medical,expense,200385.19,2024-10,6
